id,name,name_en,aliases
131701,アメス（サマー）,Ameth (Summer),"[""アメス""]"
131801,ホマレ（サマー）,Homare (Summer),"[""ホマレ""]"
131901,エミリア（サマー）,Emilia (Summer),"[""エミリア""]"
132001,エキドナ（サマー）,Echidna (Summer),"[""エキドナ""]"
132101,レム（サマー）,Rem (Summer),"[""レム""]"
132201,ノゾミ（アルケミスト）,Nozomi (Alchemist),"[""ノゾミ""]"
132301,ルイズマリー,Louise-Marie,[]
132401,イロハ,Iroha,[]
132501,ソノ,Sono,[]
132801,ライラエル（クリスマス）,Lyrael (Christmas),"[""ライラエル""]"
132901,イオ（クリスマス）,Io (Christmas),"[""イオ""]"
133001,グレイス,Grace,[]
133101,ヴァイオレット,Violet,[]
133201,モニカ（ニューイヤー）,Monika (New Year),"[""モニカ""]"
133501,サレン（ニューイヤー）,Saren (New Year),"[""サレン""]"
133601,メドゥーサ,Medusa,[]
133701,ラビリスタ（アルファ）,Labyrista (Alpha),"[""ラビリスタ""]"
133801,ネネカ（アルファ）,Neneka (Alpha),"[""ネネカ""]"
133901,クリスティーナ（アルファ）,Christina (Alpha),"[""クリスティーナ""]"
134001,フィオ,Fio,[]
134101,フブキ,Fubuki,[]
134201,ライラエル（クリスマス）,Lyrael (Christmas),"[""ライラエル""]"
134301,ランファ（儀装束）,Ranpha (Ceremonial),"[""ランファ""]"
134401,チカ（儀装束）,Chika (Ceremonial),"[""チカ""]"
134501,クローチェ（エアリアル）,Croce (Aerial),"[""クローチェ""]"
134601,アオイ（パイロット）,Aoi (Pilot),"[""アオイ""]"
134701,ホウオウ,Ho-oh,[]
134801,ツムギ（ジオ・ゲヘナ）,Tsumugi (Geo Gehenna),"[""ツムギ""]"
134901,カノン,Kanon,[]
135001,エリス（サマー）,Eris (Summer),"[""エリス""]"
135101,シェフィ（サマー）,Sheffy (Summer),"[""シェフィ""]"
135201,プレシア（サマー）,Precia (Summer),"[""プレシア""]"
135301,クリア（サマー）,Qulia (Summer),"[""クリア""]"
135401,アネモネ（サマー）,Anemone (Summer),"[""アネモネ""]"
135501,アイラ,Aira,[]
135601,シナツ,Shinatsu,[]
135701,ヒヨリ（サラサリア）,Hiyori (Salasaria),"[""ヒヨリ""]"
135801,ユキノ,Yukino,[]
135901,サツキ,Satsuki,[]
136001,アラクネ,Arachne,[]
136101,サクラ,Sakura,[]
136201,ナーナ,Naana,[]
136301,ミソラ（クリスマス）,Misora (Christmas),"[""ミソラ""]"
136401,ユイ（クリスマス）,Yui (Christmas),"[""ユイ""]"
136501,シズル（ニューイヤー）,Shizuru (New Year),"[""シズル""]"
136601,メドゥーサ,Medusa,[]
136701,ラビリスタ（アルファ）,Labyrista (Alpha),"[""ラビリスタ""]"
136801,ランファ（儀装束）,Ranpha (Ceremonial),"[""ランファ""]"
136901,ルルィ,Rurui,[]
137101,ニノン（サマー）,Ninon (Summer),"[""ニノン""]"
137201,ラビリスタ,Labyrista,[]
137301,カノン,Kanon,[]
137401,カスミ（シスター）,Kasumi (Sister),"[""カスミ""]"
137501,アイラ,Aira,[]
137601,コッコロ（嚮導幼君）,Kokkoro (Little Guidance),"[""コッコロ""]"
137801,ユキノ,Yukino,[]
137901,リノ（ニューイヤー）,Rino (New Year),"[""リノ""]"
138001,ヴァイオレット（イサナミ）,Violet (Isanami),"[""ヴァイオレット""]"
138101,ライラエル（パルフェクト）,Lyrael (Perfect),"[""ライラエル""]"
138201,ネフィ＝ネラ（鬼面仏心）,Nephi Nela (Buddha),"[""ネフィ＝ネラ""]"
138301,ペコリーヌ（アストライア）,Pecorine (Astraea),"[""ペコリーヌ""]"
138601,サクラ,Sakura,[]
138701,ワカナ（ウィンター）,Wakana (Winter),"[""ワカナ""]"
138801,シオリ（ウィンター）,Shiori (Winter),"[""シオリ""]"
138901,グレイス（バニー）,Grace (Bunny),"[""グレイス""]"
139001,キョウカ（ゴシック）,Kyouka (Gothic),"[""キョウカ""]"
139101,キャル（覇瞳天星）,Kyaru (Hadou Tensei),"[""キャル""]"
139201,ミホ（ガルパン）,Miho (Garupan),"[""ミホ""]"
139301,マホ（ガルパン）,Maho (Garupan),"[""マホ""]"
139401,エリカ（ガルパン）,Erika (Garupan),"[""エリカ""]"
139501,リリ（ヴァルキュリア）,Riri (Valkyria),"[""リリ""]"
139601,クリア（ヴァルキュリア）,Qulia (Valkyria),"[""クリア""]"
139701,プレシア（ヴァルキュリア）,Precia (Valkyria),"[""プレシア""]"
139801,シェフィ（ヴァードラッヘ）,Sheffy (Wahrer Drache),"[""シェフィ""]"
139901,ルイズマリー（サマー）,Louise-Marie (Summer),"[""ルイズマリー""]"
140001,クレジッタ（サマー）,Creditta (Summer),"[""クレジッタ""]"
140101,フブキ（サマー）,Fubuki (Summer),"[""フブキ""]"
140201,ヴァンピィ（サマー）,Vampy (Summer),"[""ヴァンピィ""]"
140301,ティア,Tia,[]
140501,ヴルム（ヴァルムドラッヘ）,Wurm (Wyrmdrache),"[""ヴルム""]"
141401,シズル（ニューイヤー）,Shizuru (New Year),"[""シズル""]"
141501,ヴァイオレット（イサナミ）,Violet (Isanami),"[""ヴァイオレット""]"
141601,グレイス（バニー）,Grace (Bunny),"[""グレイス""]"
170101,ジータ,Djeeta,[]
180101,ヒヨリ（プリンセス）,Hiyori (Princess),"[""ヒヨリ""]"
180201,ユイ（プリンセス）,Yui (Princess),"[""ユイ""]"
180301,レイ（プリンセス）,Rei (Princess),"[""レイ""]"
180401,ペコリーヌ（プリンセス）,Pecorine (Princess),"[""ペコリーヌ""]"
180501,コッコロ（プリンセス）,Kokkoro (Princess),"[""コッコロ""]"
180601,キャル（プリンセス）,Kyaru (Princess),"[""キャル""]"
180701,ハツネ＆シオリ,Hatsune & Shiori,[]
180801,ミソギ＆ミミ＆キョウカ,Misogi & Mimi & Kyoka,[]
180901,アキノ＆サレン,Akino & Saren,[]
181001,アン＆グレア,Anne & Grea,[]
181101,シズル＆リノ,Shizuru & Rino,[]
181201,シェフィ（プリンセス）,Sheffy (Princess),"[""シェフィ""]"
